probe_id,stability_fraction,n_significant_repeats
exm89225-0_T_R_1921499722,0.0,0
exm89241-0_B_F_1921482563,0.0,0
exm89244-0_T_R_1921505794,0.0,0
exm89246-0_B_R_1921360256,0.0,0
exm89247-0_T_F_1919180785,0.0,0
exm89248-0_B_F_1921451577,0.0,0
exm89249-0_B_F_1919124965,0.0,0
exm2249752-0_B_F_1975255722,0.0,0
exm89269-0_B_R_1919171024,0.0,0
exm89303-0_T_F_1921533025,0.0,0
exm89309-0_B_F_1921425565,0.0,0
exm89318-0_T_F_1921328129,0.0,0
exm89321-0_B_F_1921426245,0.0,0
exm2249753-0_T_R_1975256375,0.0,0
exm89337-0_T_R_1919174988,0.0,0
exm89394-0_T_F_1921468367,0.0,0
exm89436-0_B_R_1921542430,0.0,0
exm89438-0_B_R_1921516366,0.0,0
exm89467-0_B_F_1921353071,0.0,0
exm89481-0_T_R_1921478836,0.0,0
exm89503-0_T_R_1921475898,0.0,0
exm89517-0_T_F_1921403415,0.0,0
exm89528-0_T_R_1921527034,0.0,0
exm89535-0_B_F_1921392683,0.0,0
exm89542-0_T_R_1921450782,0.0,0
exm89549-0_B_F_1921451621,0.0,0
exm2259746-0_B_F_1975255398,0.0,0
exm89582-0_B_F_1921328501,0.0,0
exm1705521-0_B_R_1927680245,0.0,0
exm89628-0_B_F_1919166903,0.0,0
exm89634-0_T_R_1921365502,0.0,0
exm2249756-0_B_R_1975256269,0.0,0
exm89675-0_T_F_1921408129,0.0,0
exm89687-0_B_R_1921399364,0.0,0
exm89704-0_B_F_1919168585,0.0,0
exm89721-0_T_R_1921338618,0.0,0
exm2268748-0_B_F_1984844723,0.0,0
exm2268931-0_B_F_1984844393,0.0,0
exm-rs11249433-131_B_F_1990478526,0.0,0
exm90045-0_B_R_1921511394,0.0,0
exm90051-0_B_F_1921345345,0.0,0
exm90158-0_T_R_1921472324,0.0,0
exm90167-0_B_F_1921510195,0.0,0
exm90173-0_B_R_1921581554,0.0,0
exm90178-0_B_F_2060124868,0.0,0
exm90184-0_T_R_1921373584,0.0,0
exm90208-0_B_R_1921478116,0.0,0
exm90236-0_B_F_1921546787,0.0,0
exm90244-0_T_F_2058871631,0.0,0
exm90302-0_T_R_1921460158,0.0,0
exm90331-0_T_R_1921505942,0.0,0
exm90339-0_B_F_1921360057,0.0,0
exm90347-0_T_R_1919147452,0.0,0
exm90363-0_T_F_1921343863,0.0,0
exm90370-0_T_R_1921505712,0.0,0
exm90377-0_B_F_1921449981,0.0,0
exm2268753-0_B_F_1984845747,0.0,0
exm90407-0_T_R_1921555210,0.0,0
exm90437-0_B_F_1921573313,0.0,0
exm90446-0_B_F_1919159967,0.0,0
exm2231046-0_B_F_1960091023,0.0,0
exm90482-0_T_R_1921526960,0.0,0
exm90507-0_T_R_1921405272,0.0,0
exm90515-0_T_R_1921368162,0.0,0
exm90526-0_B_F_1921458577,0.0,0
exm90532-0_B_R_1921537066,0.0,0
exm90540-0_T_F_2060126436,0.0,0
exm90542-0_T_R_1921459740,0.0,0
exm90565-0_B_F_1919188937,0.0,0
exm90569-0_B_R_1921343040,0.0,0
exm90571-0_T_R_1919163952,0.0,0
exm90583-0_T_R_1921423198,0.0,0
exm90589-0_T_R_1921498494,0.0,0
exm90606-0_T_F_1921577781,0.0,0
exm90616-0_T_R_1921466758,0.0,0
exm90634-0_T_F_1921377749,0.0,0
exm90655-0_B_F_1921459583,0.0,0
exm90688-0_T_F_1921420857,0.0,0
exm90689-0_B_F_1919120421,0.0,0
exm90705-0_T_R_1921397344,0.0,0
exm90708-0_T_F_1921427205,0.0,0
exm90724-0_T_R_1921494352,0.0,0
exm90745-0_B_R_1921340556,0.0,0
exm90748-0_T_R_1919127520,0.0,0
exm90764-0_B_R_1921351090,0.0,0
exm90780-0_B_R_1921373472,0.0,0
exm90783-0_B_F_1921458533,0.0,0
exm90787-0_B_R_1921584138,0.0,0
exm90788-0_T_R_1921445444,0.0,0
exm90874-0_T_F_1921558619,0.0,0
exm-rs12091564-131_B_F_1990478851,0.0,0
exm91016-0_B_F_1919115545,0.0,0
exm91023-0_T_R_2060141146,0.0,0
exm91030-0_B_R_1919129852,0.0,0
exm91044-0_B_F_1921470313,0.0,0
exm2268754-0_B_F_1984845179,0.0,0
exm91077-0_T_R_1921383008,0.0,0
exm91085-0_T_R_1921543682,0.0,0
exm91086-0_T_R_1921452256,0.0,0
exm91110-0_B_R_1921379962,0.0,0
exm91122-0_B_F_1919113651,0.0,0
exm91162-0_B_R_2060143124,0.0,0
exm2265040-0_T_F_1984845843,0.0,0
exm91253-0_T_F_1921469865,0.0,0
exm91279-0_B_F_1921403365,0.0,0
exm91313-0_B_F_1919132933,0.0,0
exm91330-0_T_F_1921364745,0.0,0
exm91343-0_T_F_1921584485,0.0,0
exm91352-0_B_F_1921362735,0.0,0
exm91362-0_T_R_1921574090,0.0,0
exm91374-0_T_R_1921521990,0.0,0
exm91379-0_B_R_1921397808,0.0,0
exm91381-0_B_F_1921436515,0.0,0
exm91383-0_T_F_1921539455,0.0,0
exm91386-0_B_R_1919155346,0.0,0
exm91388-0_T_F_1921330565,0.0,0
exm91393-0_T_F_1921533669,0.0,0
exm91406-0_B_R_1919128674,0.0,0
exm91409-0_T_R_1919169370,0.0,0
exm2249870-0_B_F_1975255050,0.0,0
exm91415-0_T_R_1921430822,0.0,0
exm91421-0_B_F_1921558201,0.0,0
exm91423-0_B_F_1921407709,0.0,0
exm91426-0_B_R_1921328646,0.0,0
exm91428-0_B_F_1921494725,0.0,0
exm91445-0_B_R_1921365078,0.0,0
exm91446-0_T_F_1919142769,0.0,0
exm91450-0_T_F_1921384825,0.0,0
exm91506-0_T_F_1919114525,0.0,0
exm91510-0_T_F_1921436087,0.0,0
exm91515-0_T_F_1921398609,0.0,0
exm91528-0_B_F_1921547997,0.0,0
exm91537-0_B_F_1921444287,0.0,0
exm91548-0_T_R_1919180878,0.0,0
exm91551-0_B_F_1921428073,0.0,0
exm91560-0_T_F_1919139365,0.0,0
exm91564-0_T_R_1921482900,0.0,0
exm91566-0_B_R_1919148368,0.0,0
exm91573-0_B_R_1921384138,0.0,0
exm91581-0_B_R_1921580904,0.0,0
exm91598-0_T_F_1921445309,0.0,0
exm91600-0_T_R_1921408898,0.0,0
exm91607-0_B_F_1919155771,0.0,0
exm91614-0_T_F_1921333169,0.0,0
exm91622-0_B_F_1919173831,0.0,0
exm91642-0_T_F_1921349119,0.0,0
exm91648-0_B_F_1921537177,0.0,0
exm91682-0_B_R_1921433698,0.0,0
exm91706-0_T_F_1921553677,0.0,0
exm91716-0_B_R_1919137264,0.0,0
exm91720-0_T_R_1919176994,0.0,0
exm91721-0_T_R_1921425278,0.0,0
exm2273333-76_T_R_1984859471,0.0,0
exm2273334-106_B_F_1984859530,0.0,0
exm91731-0_B_F_1921387451,0.0,0
exm91754-0_T_R_1919186246,0.0,0
exm91756-0_B_F_1921381377,0.0,0
exm91783-0_T_R_1921505742,0.0,0
exm91832-0_T_F_1921339715,0.0,0
exm91833-0_B_F_1921395079,0.0,0
exm91841-0_T_F_1921454983,0.0,0
exm91860-0_B_F_1921368463,0.0,0
exm91861-0_T_R_2060424988,0.0,0
exm91862-0_B_F_1921467147,0.0,0
exm91874-0_B_F_1921536115,0.0,0
exm91925-0_T_F_1921580241,0.0,0
exm91941-0_T_F_1921326445,0.0,0
exm1710711-0_T_R_1927686205,0.0,0
exm91952-0_T_R_1919119830,0.0,0
exm91954-0_T_R_1921432868,0.0,0
exm91961-0_T_F_1919163859,0.0,0
exm91963-0_T_F_1921530367,0.0,0
exm-rs12129861-131_B_R_1990478868,0.0,0
exm2264899-0_T_F_1984844679,0.0,0
exm-rs12122100-131_B_F_1990478864,0.0,0
exm-rs11239930-131_T_F_1990487597,0.0,0
exm2265041-0_B_R_1984844524,0.0,0
exm92120-0_B_F_1921575189,0.0,0
exm92138-0_B_R_1921488392,0.0,0
exm92153-0_T_R_1919164724,0.0,0
exm92166-0_T_R_1921363952,0.0,0
exm92186-0_B_F_1921396635,0.0,0
exm92189-0_B_R_1919147250,0.0,0
exm92194-0_B_F_1919157473,0.0,0
exm92208-0_B_F_1921417877,0.0,0
exm-rs10900325-131_B_F_1990478255,0.0,0
exm2268755-0_T_R_1984844866,0.0,0
exm92288-0_T_F_1921393615,0.0,0
exm92304-0_B_R_1921417080,0.0,0
exm92306-0_B_R_1921560194,0.0,0
exm2249883-0_B_R_1975256121,0.0,0
exm92316-0_T_F_1919142367,0.0,0
exm92332-0_B_R_1921479650,0.0,0
exm92336-0_B_R_1919176842,0.0,0
exm92345-0_B_R_1921398372,0.0,0
exm92348-0_B_F_1921439299,0.0,0
exm92357-0_T_F_1921494299,0.0,0
exm92361-0_B_F_1919185705,0.0,0
exm92368-0_T_R_1919144156,0.0,0
exm92369-0_B_R_1919123504,0.0,0
exm92371-0_B_F_1919120793,0.0,0
exm92372-0_T_F_1919116593,0.0,0
exm92385-0_B_F_1921568585,0.0,0
exm-rs4950322-131_T_F_1990492737,0.0,0
exm2268935-0_T_R_1984845374,0.0,0
exm92423-0_T_R_1919164092,0.0,0
exm92429-0_B_F_1921379935,0.0,0
exm92438-0_T_F_2060128169,0.0,0
exm92464-0_B_R_1921527480,0.0,0
exm92479-0_T_R_1921364300,0.0,0
exm92526-0_B_F_1921348531,0.0,0
exm92552-0_B_R_1921431168,0.0,0
exm92554-0_B_R_1919151122,0.0,0
exm92564-0_T_R_1919168746,0.0,0
exm92572-0_T_F_1921582769,0.0,0
exm92590-0_T_R_1921532286,0.0,0
exm2249886-0_T_F_1975255810,0.0,0
exm2249887-0_B_R_1975256605,0.0,0
exm92609-0_T_F_1921460795,0.0,0
exm92611-0_T_R_1921395144,0.0,0
exm92626-0_T_F_1921446119,0.0,0
exm92629-0_B_R_1921536940,0.0,0
exm92641-0_T_R_1921361938,0.0,0
exm92645-0_B_F_2060421034,0.0,0
exm92652-0_B_R_1921461148,0.0,0
exm92655-0_B_F_1921382837,0.0,0
exm92658-0_B_F_1921435567,0.0,0
exm92667-0_B_F_1919137807,0.0,0
exm2263835-0_T_F_1984845291,0.0,0
exm92700-0_B_R_2060143688,0.0,0
exm92701-0_T_F_2060128412,0.0,0
exm92727-0_T_F_1921419659,0.0,0
exm92732-0_T_R_1919188034,0.0,0
exm92737-0_B_R_1921511572,0.0,0
exm92750-0_B_F_2060123121,0.0,0
exm93599-0_T_R_1921448790,0.0,0
exm93661-0_T_F_1921535985,0.0,0
exm2249913-0_T_F_1975256162,0.0,0
exm93679-0_B_R_1919122166,0.0,0
exm-rs11205277-131_T_F_1990487571,0.0,0
exm2249914-0_B_R_1975256177,0.0,0
exm93839-0_T_R_1921534024,0.0,0
exm93840-0_B_F_1921326341,0.0,0
exm93877-0_T_F_1921502741,0.0,0
exm93879-0_T_R_1919138952,0.0,0
exm93887-0_T_R_1921363112,0.0,0
exm93889-0_T_R_1921459646,0.0,0
exm93894-0_B_F_1921370881,0.0,0
exm93943-0_T_F_1921431549,0.0,0
exm94004-0_T_R_1921441420,0.0,0
exm2268758-0_B_F_1984845653,0.0,0
exm94022-0_B_F_1919120409,0.0,0
exm94035-0_B_R_1921532436,0.0,0
exm94073-0_T_F_1921531351,0.0,0
exm94106-0_B_R_1919185740,0.0,0
exm94124-0_T_F_1921407097,0.0,0
exm94126-0_B_F_1921507073,0.0,0
exm94127-0_T_F_1921547347,0.0,0
exm94153-0_T_R_1921480972,0.0,0
exm94155-0_T_R_1921336912,0.0,0
exm2259802-0_B_F_1975243039,0.0,0
exm94165-0_T_R_1921351310,0.0,0
exm94193-0_T_R_1921520514,0.0,0
exm94216-0_T_F_1921545567,0.0,0
exm94251-0_B_F_1921410901,0.0,0
exm94258-0_B_F_1919166719,0.0,0
exm94280-0_T_F_1921542435,0.0,0
exm94294-0_B_F_1921583069,0.0,0
exm94324-0_T_F_1921510081,0.0,0
exm94338-0_T_R_1921393566,0.0,0
exm94418-0_T_R_1921508220,0.0,0
exm94425-0_B_R_1921340094,0.0,0
exm94431-0_T_F_1919131771,0.0,0
exm94448-0_B_R_1921441530,0.0,0
exm94453-0_T_R_1919146868,0.0,0
exm94458-0_T_F_1921424791,0.0,0
exm94503-0_T_R_1921505148,0.0,0
exm94543-0_T_R_1921420018,0.0,0
exm94551-0_B_R_1921455134,0.0,0
exm94552-0_T_R_1919160930,0.0,0
exm94569-0_T_R_1921353922,0.0,0
exm94574-0_B_R_1919117426,0.0,0
exm94576-0_T_F_1921438277,0.0,0
exm2268759-0_B_F_1984845841,0.0,0
exm94605-0_T_F_1921341881,0.0,0
exm94625-0_T_R_1921383092,0.0,0
exm94627-0_T_R_1921479400,0.0,0
exm94673-0_T_F_1919118159,0.0,0
exm94687-0_B_F_2058869055,0.0,0
exm94692-0_T_F_1921531025,0.0,0
exm94711-0_T_F_1921357413,0.0,0
exm94728-0_B_R_1921389572,0.0,0
exm94729-0_B_R_1921538382,0.0,0
exm94738-0_B_F_1921465093,0.0,0
exm94740-0_T_F_1919184009,0.0,0
exm94742-0_B_R_2058869006,0.0,0
exm94752-0_T_R_2060139699,0.0,0
exm94756-0_T_F_2058862689,0.0,0
exm94758-0_T_F_2060128195,0.0,0
exm94780-0_B_R_1919189252,0.0,0
exm94806-0_B_F_1921501555,0.0,0
exm94820-0_B_F_1921335317,0.0,0
exm94854-0_T_R_1919157684,0.0,0
exm94867-0_B_R_1921339524,0.0,0
exm94880-0_T_F_1921374099,0.0,0
exm94886-0_T_F_1921440295,0.0,0
exm94887-0_T_F_1919146591,0.0,0
exm94914-0_T_R_1919146236,0.0,0
exm94958-0_T_F_1921487165,0.0,0
exm2249920-0_T_R_1975255241,0.0,0
exm94964-0_B_F_1921504945,0.0,0
exm95005-0_B_R_1921375450,0.0,0
exm95011-0_T_R_1921367288,0.0,0
exm95026-0_T_R_1921381958,0.0,0
exm-rs11204697-131_T_R_1990487570,0.0,0
exm95068-0_T_R_1921398860,0.0,0
exm95079-0_B_R_1921495648,0.0,0
exm95094-0_B_F_1921462287,0.0,0
exm95130-0_B_R_1921351584,0.0,0
exm95141-0_T_F_2060139669,0.0,0
exm95153-0_T_F_1921472761,0.0,0
exm95207-0_B_F_1921537271,0.0,0
exm95209-0_B_R_1919172732,0.0,0
exm95214-0_B_R_1921419326,0.0,0
exm95215-0_B_F_1921486333,0.0,0
exm95240-0_T_R_1921517436,0.0,0
exm95244-0_B_R_1921523544,0.0,0
exm95278-0_T_R_1921411320,0.0,0
exm2268760-0_B_F_1984845489,0.0,0
exm95330-0_B_F_1921442251,0.0,0
exm95338-0_B_F_1921539511,0.0,0
exm95346-0_B_F_1919125585,0.0,0
exm95353-0_B_R_1921568260,0.0,0
exm95382-0_B_R_2058857767,0.0,0
exm95387-0_T_R_1921379226,0.0,0
exm95398-0_B_F_1921364905,0.0,0
exm95411-0_B_F_1919161509,0.0,0
exm95422-0_B_F_1921506851,0.0,0
exm2249923-0_B_R_1975255789,0.0,0
exm95443-0_T_R_1921417634,0.0,0
exm95462-0_B_R_1919117692,0.0,0
exm95465-0_B_R_1921448354,0.0,0
exm95472-0_T_R_1919191046,0.0,0
exm95481-0_B_R_1921520260,0.0,0
exm-rs267734-131_T_F_1990490814,0.0,0
exm95494-0_B_R_1921336568,0.0,0
exm95499-0_B_F_1921488297,0.0,0
exm95502-0_B_R_1921521136,0.0,0
exm95515-0_B_F_1919112135,0.0,0
exm95517-0_T_F_1921572639,0.0,0
exm95519-0_T_F_1921550349,0.0,0
exm95521-0_B_R_1921552612,0.0,0
exm95523-0_B_R_1921386530,0.0,0
exm95530-0_T_F_1921561787,0.0,0
exm95532-0_T_F_1921411873,0.0,0
exm95535-0_T_R_1919158278,0.0,0
exm95540-0_B_R_1921371238,0.0,0
exm2273335-92_B_R_1984859503,0.0,0
exm95555-0_B_R_1921500646,0.0,0
exm95563-0_T_R_2058862076,0.0,0
exm95569-0_T_F_1921326971,0.0,0
exm95572-0_T_R_1921440036,0.0,0
exm95586-0_B_R_1921527280,0.0,0
exm95589-0_B_F_1921469031,0.0,0
exm95607-0_B_F_1921508507,0.0,0
exm95615-0_T_R_1921432762,0.0,0
exm95619-0_B_F_1921467801,0.0,0
exm95624-0_B_F_1921386807,0.0,0
exm95637-0_T_R_1921533170,0.0,0
exm95641-0_T_F_1921419789,0.0,0
exm95649-0_T_F_1921515777,0.0,0
exm95666-0_B_F_1921440157,0.0,0
exm95669-0_T_F_1921581625,0.0,0
exm95674-0_T_F_1921425311,0.0,0
exm95679-0_B_F_1919161739,0.0,0
exm95682-0_T_F_1921390119,0.0,0
exm95696-0_T_R_1919158808,0.0,0
exm95698-0_B_R_1921567566,0.0,0
exm95700-0_T_R_1921380770,0.0,0
exm95707-0_B_R_1921485634,0.0,0
exm95712-0_B_R_1921543782,0.0,0
exm95715-0_T_F_1919148149,0.0,0
exm95717-0_B_R_1919177582,0.0,0
exm95719-0_T_F_1921329861,0.0,0
exm95721-0_B_F_1921429739,0.0,0
exm95737-0_B_R_1921468972,0.0,0
exm95752-0_B_R_1921585100,0.0,0
exm95764-0_B_F_1921454701,0.0,0
exm95772-0_T_R_1921419048,0.0,0
exm95777-0_T_F_1921485785,0.0,0
exm95803-0_B_F_1921489029,0.0,0
exm95814-0_B_R_1921428090,0.0,0
exm95817-0_T_F_1921434069,0.0,0
exm95822-0_B_R_1921581998,0.0,0
exm95833-0_T_R_1921424282,0.0,0
exm95840-0_T_R_1921401180,0.0,0
exm95849-0_T_F_1921553071,0.0,0
exm95850-0_B_R_1919131622,0.0,0
exm95857-0_B_R_1921328326,0.0,0
exm95861-0_B_R_1919167166,0.0,0
exm95898-0_T_R_1921424934,0.0,0
exm95916-0_T_R_1921570064,0.0,0
exm95917-0_T_R_1921371518,0.0,0
exm95933-0_T_R_1921337018,0.0,0
exm95958-0_B_R_1921568004,0.0,0
exm95971-0_B_R_1919166154,0.0,0
exm95995-0_T_R_1919182534,0.0,0
exm95998-0_T_F_1921489711,0.0,0
exm2259804-0_B_F_1975255014,0.0,0
exm96020-0_T_F_1921367321,0.0,0
exm96047-0_T_F_1921470097,0.0,0
exm96050-0_T_R_1919182182,0.0,0
exm96069-0_T_R_1921361402,0.0,0
exm96077-0_T_F_1921573331,0.0,0
exm96102-0_B_R_1921507732,0.0,0
exm96106-0_B_R_1921330158,0.0,0
exm96111-0_T_R_1921469552,0.0,0
exm96121-0_B_F_1919141631,0.0,0
exm96126-0_B_F_1921327187,0.0,0
exm96149-0_T_F_1921511215,0.0,0
exm96157-0_T_F_1921496879,0.0,0
exm96158-0_T_R_1921346200,0.0,0
exm96159-0_T_R_1919158996,0.0,0
exm96166-0_T_F_1921386197,0.0,0
exm96182-0_B_F_1921449993,0.0,0
exm96192-0_B_F_1921436543,0.0,0
exm96195-0_B_R_1921536126,0.0,0
exm96197-0_B_R_1919158570,0.0,0
exm2249926-0_B_F_1975242939,0.0,0
exm2249927-0_T_F_1975255306,0.0,0
exm96375-0_B_R_1921552862,0.0,0
exm96379-0_B_F_1921505307,0.0,0
exm96391-0_T_F_1921501045,0.0,0
exm96395-0_B_F_1921475153,0.0,0
exm96403-0_T_R_1921571754,0.0,0
exm96405-0_T_R_1921487592,0.0,0
exm96431-0_B_R_1921346336,0.0,0
exm96434-0_B_R_1921442888,0.0,0
exm96468-0_T_F_1921515089,0.0,0
exm96494-0_T_R_1921553004,0.0,0
exm96504-0_B_R_1921524224,0.0,0
exm96514-0_T_F_1919157007,0.0,0
exm96607-0_T_F_1921552521,0.0,0
exm96616-0_T_R_1921467930,0.0,0
exm96626-0_B_F_1921544919,0.0,0
exm96628-0_B_R_1921446786,0.0,0
exm96633-0_T_R_1921490632,0.0,0
exm96637-0_B_F_1921336347,0.0,0
exm96647-0_T_F_1921368729,0.0,0
exm96655-0_T_R_1919176380,0.0,0
exm96669-0_B_F_1919143503,0.0,0
exm96693-0_B_F_1921329287,0.0,0
exm96711-0_T_R_1921344188,0.0,0
exm96713-0_B_F_1921509433,0.0,0
exm96724-0_T_R_1919165974,0.0,0
exm96734-0_T_R_1919116702,0.0,0
exm96735-0_B_R_1921467214,0.0,0
exm96737-0_B_F_1921439237,0.0,0
exm96745-0_T_F_1921345171,0.0,0
exm96754-0_T_R_1921404670,0.0,0
exm96822-0_T_R_1919170822,0.0,0
exm96887-0_B_R_1919136480,0.0,0
exm96891-0_B_F_1921342387,0.0,0
exm96935-0_B_F_2058868556,0.0,0
exm96965-0_T_R_1919143102,0.0,0
exm96977-0_T_R_1921415478,0.0,0
exm2259806-0_T_R_1975255239,0.0,0
exm-rs1547832-131_T_F_1990488815,0.0,0
exm96982-0_T_F_1919163111,0.0,0
exm97000-0_T_R_2060128225,0.0,0
exm97021-0_T_R_1921582708,0.0,0
exm97023-0_T_R_1921408276,0.0,0
exm97050-0_T_R_1921432322,0.0,0
exm97057-0_T_F_1921498823,0.0,0
exm97069-0_B_R_1919183184,0.0,0
exm97075-0_B_F_1921543567,0.0,0
exm97077-0_B_R_1921566450,0.0,0
exm97078-0_B_F_1921513437,0.0,0
exm97086-0_B_R_1921472766,0.0,0
exm97088-0_T_F_1921527313,0.0,0
exm97094-0_B_R_1921495246,0.0,0
exm97106-0_T_R_1921567122,0.0,0
exm97114-0_B_F_1921522591,0.0,0
exm97121-0_T_F_1921413741,0.0,0
exm97122-0_B_F_1921529567,0.0,0
exm97123-0_T_F_1919130107,0.0,0
exm1714265-0_T_F_1927705396,0.0,0
exm97130-0_T_F_1919151371,0.0,0
exm97145-0_B_F_1921453177,0.0,0
exm97148-0_B_R_1921423030,0.0,0
exm97155-0_B_R_1921495302,0.0,0
exm97161-0_B_R_1921368084,0.0,0
exm97199-0_B_R_1921338596,0.0,0
exm97214-0_B_F_1921514865,0.0,0
exm97215-0_B_R_1921563156,0.0,0
exm97244-0_B_F_1921372181,0.0,0
exm97245-0_T_R_1919128488,0.0,0
exm97254-0_B_R_1919177910,0.0,0
exm97260-0_T_F_1919132997,0.0,0
exm1714336-0_B_R_1927712183,0.0,0
exm97268-0_B_F_1921527535,0.0,0
exm97293-0_T_R_1921499852,0.0,0
exm97295-0_T_F_1919172441,0.0,0
exm97296-0_B_F_1921527907,0.0,0
exm97300-0_T_R_1921386444,0.0,0
exm2249934-0_T_R_1975255207,0.0,0
exm97349-0_T_F_1921357215,0.0,0
exm97386-0_T_F_1921578489,0.0,0
exm97397-0_T_R_1921355354,0.0,0
exm97407-0_T_R_1921486354,0.0,0
exm97408-0_T_R_1919150158,0.0,0
exm97433-0_T_R_1921342170,0.0,0
exm97437-0_B_F_1921392893,0.0,0
exm97447-0_B_F_1919141819,0.0,0
exm97458-0_T_R_1921432314,0.0,0
exm1714417-0_T_F_1927707048,0.0,0
exm97485-0_T_F_1921343537,0.0,0
exm97486-0_B_R_1921357682,0.0,0
exm97487-0_B_F_1921556649,0.0,0
exm97490-0_B_F_1921453469,0.0,0
exm97491-0_T_R_1919181436,0.0,0
exm97493-0_T_R_1919115660,0.0,0
exm97504-0_T_R_1921449948,0.0,0
exm97540-0_B_R_1921536832,0.0,0
exm97556-0_B_R_1921359908,0.0,0
exm97570-0_B_R_1921450684,0.0,0
exm97580-0_T_R_1921555092,0.0,0
exm1714453-0_B_F_1927711698,0.0,0
exm97593-0_T_R_1921473914,0.0,0
exm97614-0_T_R_1921362694,0.0,0
exm97615-0_B_R_1919176648,0.0,0
exm97620-0_B_F_1921415815,0.0,0
exm97621-0_T_R_1921348634,0.0,0
exm97626-0_T_F_1921356495,0.0,0
exm97673-0_B_R_1921573104,0.0,0
exm97690-0_B_F_1921377611,0.0,0
exm97693-0_B_F_1921533005,0.0,0
exm97700-0_T_R_1921402186,0.0,0
exm97705-0_T_R_1921363754,0.0,0
exm97708-0_B_R_1919164590,0.0,0
exm97733-0_T_R_1919159060,0.0,0
exm97739-0_B_F_1921447429,0.0,0
exm97751-0_T_R_1921469420,0.0,0
exm-rs10788819-131_B_F_2060121126,0.0,0
exm97756-0_B_F_1921473901,0.0,0
exm97766-0_T_R_1919153372,0.0,0
exm97779-0_B_F_1919177891,0.0,0
exm97792-0_T_F_1921478181,0.0,0
exm-rs3124314-131_T_R_1990491378,0.0,0
exm97798-0_T_F_1921508233,0.0,0
exm97823-0_T_F_1921459137,0.0,0
exm97834-0_B_F_1921505825,0.0,0
exm97861-0_T_F_1921434383,0.0,0
exm97866-0_T_R_1921492808,0.0,0
exm97869-0_B_F_1919134867,0.0,0
exm97876-0_B_R_1919121992,0.0,0
exm97896-0_T_R_1921523070,0.0,0
exm-rs17646946-131_B_R_1990480256,0.0,0
exm97908-0_T_R_1921578188,0.0,0
exm97917-0_B_F_1921409035,0.0,0
exm97940-0_T_F_1921370467,0.0,0
exm97987-0_B_R_1921454604,0.0,0
exm97990-0_T_R_1921522288,0.0,0
exm98036-0_B_R_1921411966,0.0,0
exm98042-0_T_F_1921370301,0.0,0
exm98052-0_B_F_1921450209,0.0,0
exm98156-0_T_F_1921545551,0.0,0
exm98164-0_T_F_1921442845,0.0,0
exm98204-0_B_R_1919190082,0.0,0
exm98272-0_T_F_1919146945,0.0,0
exm98286-0_B_R_1921424748,0.0,0
exm98293-0_T_F_1921446365,0.0,0
exm98295-0_T_R_1921344292,0.0,0
exm98310-0_B_R_2058869806,0.0,0
exm98318-0_B_F_1919185019,0.0,0
exm98321-0_B_R_1919178622,0.0,0
exm98335-0_T_F_1921435711,0.0,0
exm98382-0_T_R_1919127720,0.0,0
exm98395-0_T_R_1921466174,0.0,0
exm98411-0_T_F_1921583487,0.0,0
exm98417-0_T_R_1921358956,0.0,0
exm2264904-0_B_R_2060120711,0.0,0
exm98434-0_B_R_1919115492,0.0,0
exm98438-0_T_F_1921550967,0.0,0
exm98439-0_T_R_2060152755,0.0,0
exm98828-0_T_R_1921558232,0.0,0
exm98899-0_B_R_1921447838,0.0,0
exm98905-0_B_R_1921387614,0.0,0
exm1714749-0_B_F_1927723388,0.0,0
exm98921-0_B_R_1921425992,0.0,0
exm1714751-0_B_F_1927750406,0.0,0
exm98933-0_B_F_1919186311,0.0,0
exm98934-0_B_F_1921457863,0.0,0
exm98938-0_T_F_1921535059,0.0,0
exm98944-0_T_R_1921351630,0.0,0
exm98946-0_T_F_1921534721,0.0,0
exm98947-0_T_R_1919116712,0.0,0
exm98948-0_T_F_2060421984,0.0,0
exm98965-0_B_R_1919179824,0.0,0
exm98979-0_B_F_1921369829,0.0,0
exm98986-0_T_R_1919183526,0.0,0
exm99049-0_B_F_1919151543,0.0,0
exm99054-0_B_F_1921552603,0.0,0
exm99064-0_B_F_1921376873,0.0,0
exm99112-0_T_F_1919143931,0.0,0
exm99116-0_B_F_1919189283,0.0,0
exm99142-0_B_F_1921574185,0.0,0
exm99177-0_T_R_1921404720,0.0,0
exm1714792-0_T_F_1927684206,0.0,0
exm99191-0_T_R_2060128245,0.0,0
exm99198-0_T_F_1921426375,0.0,0
exm99201-0_B_R_1921332378,0.0,0
exm99206-0_B_F_1921459617,0.0,0
exm2249939-0_T_R_1975255391,0.0,0
exm99235-0_T_R_1921556272,0.0,0
exm99248-0_T_F_1921574779,0.0,0
exm99253-0_T_R_1921333334,0.0,0
exm99256-0_B_R_1921553078,0.0,0
exm99271-0_B_R_1921339836,0.0,0
exm99275-0_B_F_1921389379,0.0,0
exm99327-0_B_R_1921343974,0.0,0
exm99328-0_B_R_1919119864,0.0,0
exm99417-0_B_R_1921474038,0.0,0
exm99688-0_B_R_1921466430,0.0,0
exm99826-0_T_R_1921546224,0.0,0
exm99834-0_B_R_1921341724,0.0,0
exm99835-0_B_F_1919179793,0.0,0
exm99839-0_T_F_1921559685,0.0,0
exm99917-0_T_R_1921563086,0.0,0
exm99939-0_B_R_1921454280,0.0,0
